Respondent;Y;EAR_N;MAR_N;Circularity_N;MOE_N
1;1;-1.897.835.682.141.980;7.319.090.380.663.660;-14.685.194.996.208.800;12.837.648.223.519.300
1;1;-76.831.734.873.812.600;7.346.064.915.236.130;-4.177.122.132.254.950;4.008.826.690.405.350
1;1;-33.212.124.437.484.700;650.985.434.348.955;-2.480.166.266.026.380;16.016.360.792.666.200
1;1;-31.834.663.055.284.900;877.571.524.757.707;-18.274.909.328.615.400;1.877.405.182.947.570
1;1;-4.331.350.790.695.010;7.319.090.380.663.660;-2.186.462.366.102.200;20.984.414.874.246.800
1;1;-14.386.818.880.753.700;66.986.760.854.968.400;0.8158441664560452;10.806.219.329.991.600
1;1;-27.702.278.908.685.400;7.885.555.606.685.540;-14.358.857.329.626.400;16.216.346.020.526.400
1;1;-4.009.943.134.848.380;6.186.159.928.619.900;-34.265.454.991.153.900;18.005.687.532.960.100
1;1;-2.173.327.958.581.950;823.622.455.612.766;-2.186.462.366.102.200;14.879.602.655.355.400
1;1;-809.641.190.204.121;12.875.844.502.592.500;-332.864.419.914.067;56.434.427.897.050.600
1;1;14.999.023.939.509.200;12.363.328.345.715.600;22.517.298.994.186.800;10.522.029.795.663.900
1;1;0.16835639115775344;8.829.664.316.722.010;0.1305350666329657;9.543.154.732.979.650
1;1;-6.351.627.484.588.090;9.584.951.284.751.180;-4.862.431.232.078.030;3.525.704.482.048.250
1;1;-24.947.356.144.285.700;8.748.740.713.004.600;-1.337.984.432.987.910;16.490.010.016.545.700
1;1;-24.947.356.144.285.700;75.348.866.572.434.300;-12.727.168.996.714.300;14.911.179.270.280.700
1;1;-0.5203742999421609;75.348.866.572.434.300;-0.8811116997725326;9.690.512.269.297.720
1;1;-12.091.049.910.420.700;7.993.453.744.975.420;-0.3589714332406625;11.900.875.314.068.700
1;1;-0.29079740290885614;7.777.657.468.395.660;-0.48950649987362815;9.437.899.349.895.320
1;1;-33.212.124.437.484.700;858.689.350.556.978;-2.349.631.199.393.410;19.131.920.131.962.500
1;1;0.26018714997107534;10.879.728.944.229.700;16.969.558.662.285.700;11.648.262.394.666.300
1;1;-22.192.433.379.886.100;9.261.256.869.881.530;-2.186.462.366.102.200;1.626.897.371.206.860
1;1;-8.463.734.937.294.490;650.985.434.348.955;-4.895.064.998.736.270;4.497.211.667.916.660
1;1;-3.229.381.684.935.150;6.455.905.274.344.600;-332.864.419.914.067;15.742.696.796.646.900
1;1;-24.947.356.144.285.700;815.530.095.241.025;-22.843.636.660.769.200;15.732.171.258.338.500
1;1;-7.361.765.831.534.630;629.405.806.690.978;-3.459.179.265.773.630;353.938.768.184.922
1;1;-4.009.943.134.848.380;7.561.861.191.815.890;-31.328.415.991.912.100;20.089.744.118.029.900
1;1;-4.331.350.790.695.010;6.806.574.223.786.720;-3.198.109.132.507.700;2.021.605.057.773.110
1;1;-39.640.277.554.417.200;6.455.905.274.344.600;-25.780.675.660.011.000;18.247.774.914.054.100
1;1;-3.918.112.376.035.060;6.482.879.808.917.070;-15.011.532.662.791.200;18.121.468.454.352.900
1;1;-3.550.789.340.781.770;6.051.287.255.757.540;-0.6526753331648376;16.100.565.099.133.600
1;1;-39.640.277.554.417.200;75.348.866.572.434.300;-14.685.194.996.208.800;19.900.284.428.478.100
1;1;-3.642.620.099.595.100;6.725.650.620.069.310;-25.780.675.660.011.000;17.416.257.387.687.800
1;1;-511.191.224.060.825;7.804.632.002.968.130;-31.328.415.991.912.100;25.247.257.889.162.300
1;1;-12.091.049.910.420.700;8.910.587.920.439.420;-0.9463792330890145;1.300.605.683.645.420
1;1;-0.015305126468890384;8.991.511.524.156.830;-0.13053506663296752;102.167.891.847.194
1;1;-39.640.277.554.417.200;7.265.141.311.518.720;-31.002.078.325.329.700;19.489.788.434.449.200
1;1;-22.192.433.379.886.100;7.669.759.330.105.780;-3.491.813.032.431.870;14.184.917.126.998.800
1;1;-17.600.895.439.220.000;82.901.736.252.726;-14.685.194.996.208.800;13.742.844.518.044.600
1;1;-4.009.943.134.848.380;7.885.555.606.685.540;-34.265.454.991.153.900;20.605.495.495.143.200
1;1;-2.173.327.958.581.950;7.993.453.744.975.420;-0.7179428664813231;1.454.278.542.948.550
1;1;-9.152.465.628.394.410;7.750.682.933.823.190;-5.841.444.231.825.290;5.584.499.775.177.830
1;1;-4.698.673.825.948.300;815.530.095.241.025;-39.486.857.656.472.600;23.868.412.370.757.500
1;1;-39.640.277.554.417.200;9.072.435.127.874.240;-3.230.742.899.165.940;2.228.958.162.449.250
1;1;-62.138.813.463.681.100;6.267.083.532.337.310;-30.675.740.658.747.300;28.247.036.307.065.800
1;1;-8.463.734.937.294.490;6.563.803.412.634.480;-5.319.303.965.293.420;4.515.105.083.041.000
1;1;-7.866.835.005.007.900;7.157.243.173.228.830;-5.221.402.665.318.690;4.123.555.057.967.270
1;1;-5.387.404.517.048.210;7.858.581.072.113.070;-22.843.636.660.769.200;2.661.557.786.925.870
1;1;-29.079.740.290.885.200;8.478.995.367.279.890;-17.948.571.662.033.000;1.751.098.723.246.370
1;1;-359.670.472.018.844;8.209.250.021.555.190;-25.128.000.326.846.200;194.687.373.578.324
1;1;-2.173.327.958.581.950;7.777.657.468.395.660;-0.8811116997725326;14.279.646.971.774.700
1;1;-3.229.381.684.935.150;6.806.574.223.786.720;-2.349.631.199.393.410;16.237.397.097.143.300
1;1;-54.333.198.964.548.700;8.209.250.021.555.190;-3.818.150.699.014.290;27.320.788.935.923.700
1;1;-6.351.627.484.588.090;6.590.777.947.206.950;-30.675.740.658.747.300;2.959.430.521.054.530
1;1;-2.586.566.373.241.890;7.588.835.726.388.370;-28.391.376.992.670.400;15.237.470.957.842.100
1;1;-5.479.235.275.861.530;5.970.363.652.040.130;-3.818.150.699.014.290;2.373.158.037.274.790
1;1;-29.079.740.290.885.200;8.101.351.883.265.300;-20.559.272.994.692.300;16.921.557.087.191.500
1;1;-29.079.740.290.885.200;7.885.555.606.685.540;-0.6200415665065957;16.626.842.014.555.300
1;1;-9.382.042.525.427.710;5.781.541.910.032.840;-4.601.361.098.812.100;5.312.940.886.820.250
1;1;-39.640.277.554.417.200;57.545.673.754.603.700;-31.654.753.658.494.600;17.184.695.544.902.300
1;1;-3.918.112.376.035.060;6.563.803.412.634.480;-20.559.272.994.692.300;18.237.249.375.745.600
1;1;-511.191.224.060.825;49.992.804.074.312;-38.507.844.656.725.300;2.052.129.118.867.570
1;1;-4.377.266.170.101.670;5.970.363.652.040.130;-38.834.182.323.307.700;18.995.088.133.952.800
1;1;-359.670.472.018.844;6.051.287.255.757.540;-12.400.831.330.131.900;1.631.107.586.530.230
1;1;-29.079.740.290.885.200;7.076.319.569.511.420;-20.885.610.661.274.700;15.500.609.415.552.900
1;1;-3.504.873.961.375.110;5.484.822.029.735.660;-0.750576633139565;15.163.792.189.683.100
1;1;-39.640.277.554.417.200;629.405.806.690.978;-17.948.571.662.033.000;17.942.534.303.109.500
1;1;-54.333.198.964.548.700;6.024.312.721.185.080;-2.349.631.199.393.410;23.773.682.525.981.600
1;1;-5.479.235.275.861.530;6.806.574.223.786.720;-5.351.937.731.951.660;25.173.579.121.003.300
1;1;-6.443.458.243.401.410;6.563.803.412.634.480;-2.773.870.165.950.550;30.057.428.896.116.400
1;1;-79.586.657.638.212.200;6.617.752.481.779.430;-5.319.303.965.293.420;4.093.030.996.872.810
1;1;-9.336.127.146.021.050;6.374.981.670.627.190;-38.834.182.323.307.700;54.392.473.465.214.500
1;1;-76.372.581.079.746;7.346.064.915.236.130;-5.645.641.631.875.840;3.999.353.705.927.760
1;1;-4.377.266.170.101.670;6.806.574.223.786.720;-22.843.636.660.769.200;20.300.254.884.198.600
1;1;-5.479.235.275.861.530;6.806.574.223.786.720;-2.153.828.599.443.960;25.310.411.119.012.900
1;1;-6.167.965.966.961.450;6.051.287.255.757.540;-36.549.818.657.230.800;2.737.341.662.746.590
1;1;-4.698.673.825.948.300;6.024.312.721.185.080;-31.654.753.658.494.600;20.458.137.958.825.100
1;1;-4.009.943.134.848.380;7.103.294.104.083.890;-20.885.610.661.274.700;19.321.379.821.514.300
1;1;-4.331.350.790.695.010;629.405.806.690.978;-37.528.831.656.978.100;19.395.058.589.673.300
1;1;-4.698.673.825.948.300;629.405.806.690.978;-29.696.727.659.000.000;2.088.968.502.947.090
1;1;-22.651.587.173.952.700;6.887.497.827.504.130;-12.074.493.663.549.400;13.332.348.524.015.600
1;1;-1.897.835.682.141.980;7.453.963.053.526.010;-16.643.220.995.703.300;1.305.868.452.799.640
1;1;-2.816.143.270.275.200;6.563.803.412.634.480;-15.990.545.662.538.500;14.574.362.044.410.800
1;1;-5.065.996.861.201.590;7.157.243.173.228.830;-30.675.740.658.747.300;2.391.051.452.399.130
1;1;-29.079.740.290.885.200;7.238.166.776.946.250;-19.580.259.994.945.100;15.784.798.949.880.600
1;1;-809.641.190.204.121;5.862.465.513.750.250;-4.666.628.632.128.580;4.035.140.536.176.430
1;1;-5.846.558.311.114.820;6.617.752.481.779.430;-3.002.306.532.558.250;2.669.978.217.572.610
1;1;-1.897.835.682.141.980;7.966.479.210.402.950;-0.4568727332153863;13.690.216.826.502.400
1;1;-3.229.381.684.935.150;823.622.455.612.766;-23.169.974.327.351.700;18.226.723.837.437.200
1;1;-1.897.835.682.141.980;7.319.090.380.663.660;-0.4568727332153863;1.285.869.930.013.610
1;1;-0.24488202350219518;8.209.250.021.555.190;-0.4568727332153863;980.629.319.069.049
1;1;-6.902.612.037.468.020;6.321.032.601.482.250;-4.503.459.798.837.370;3.241.514.947.720.550
1;1;-1.025.443.473.415.420;7.588.835.726.388.370;-0.1958025999494531;1.086.937.255.984.220
1;1;-17.141.741.645.153.400;7.966.479.210.402.950;-16.969.558.662.285.700;13.142.888.834.463.800
1;1;-8.325.988.799.074.510;75.348.866.572.434.300;-3.198.109.132.507.700;4.631.938.558.264.610
1;1;-8.693.311.834.327.800;7.777.657.468.395.660;-6.853.090.998.230.780;50.708.535.057.262.800
1;1;-71.321.889.345.013.300;7.696.733.864.678.240;-4.536.093.565.495.610;3.666.746.695.381.260
1;1;-7.912.750.384.414.560;8.047.402.814.120.360;-53.845.714.986.099.000;43.698.526.543.846.100
1;1;-6.810.781.278.654.700;7.723.708.399.250.720;-5.515.106.565.242.870;3.448.868.052.396.690
1;1;-7.591.342.728.567.940;7.453.963.053.526.010;-4.633.994.865.470.340;3.962.514.321.848.240
1;1;-5.892.473.690.521.480;8.883.613.385.866.950;-4.568.727.332.153.850;3.105.735.503.541.760
1;1;-6.305.712.105.181.430;7.157.243.173.228.830;-36.549.818.657.230.800;30.415.297.198.603.100
1;1;-7.315.850.452.127.970;7.157.243.173.228.830;-3.459.179.265.773.630;37.141.116.177.692.100
1;1;-809.641.190.204.121;75.348.866.572.434.300;-4.079.220.832.280.230;4.421.427.792.095.940
1;1;-2.816.143.270.275.200;8.047.402.814.120.360;-156.642.079.959.561;16.532.112.169.779.400
1;1;-708.627.355.509.467;8.344.122.694.417.540;-4.601.361.098.812.100;37.951.582.627.441.500
1;1;-54.333.198.964.548.700;6.617.752.481.779.430;-39.160.519.989.890.200;24.784.134.203.591.200
1;1;-0.7499511969754658;7.157.243.173.228.830;0.03263376665824188;9.732.614.422.531.450
1;1;-653.528.900.221.474;8.883.613.385.866.950;-38.834.182.323.307.700;3.497.285.528.615.480
1;1;-22.651.587.173.952.700;7.453.963.053.526.010;-12.074.493.663.549.400;1.411.123.835.883.970
1;1;-2.127.412.579.175.290;6.671.701.550.924.370;-21.211.948.327.857.200;12.690.290.687.201.200
1;1;-32.752.970.643.418.100;6.860.523.292.931.660;-2.773.870.165.950.550;163.531.780.185.361
1;1;-18.519.203.027.353.200;6.860.523.292.931.660;-3.034.940.299.216.490;12.174.539.310.088.000
1;1;-32.752.970.643.418.100;6.401.956.205.199.660;-2.773.870.165.950.550;15.700.594.643.413.200
1;1;-4.285.435.411.288.350;7.400.013.984.381.070;-4.079.220.832.280.230;20.942.312.721.013.000
1;1;-7.453.596.590.347.950;615.918.539.404.743;-597.197.929.845.826;35.709.642.967.745.200
1;1;-4.331.350.790.695.010;7.400.013.984.381.070;-4.829.797.465.419.790;21.131.772.410.564.800
1;1;-5.892.473.690.521.480;7.453.963.053.526.010;-4.666.628.632.128.580;28.668.057.839.403.200
1;1;-5.846.558.311.114.820;7.453.963.053.526.010;-2.773.870.165.950.550;28.225.985.230.449.000
1;1;-5.892.473.690.521.480;7.696.733.864.678.240;-44.708.260.321.791.300;28.931.196.297.114.000
1;1;-62.138.813.463.681.100;7.777.657.468.395.660;-4.503.459.798.837.370;3.087.842.088.417.420
1;1;-4.652.758.446.541.640;6.428.930.739.772.130;-4.438.192.265.520.890;20.973.889.335.938.300
1;1;-612.205.058.755.479;6.671.701.550.924.370;-6.102.514.365.091.220;28.489.123.688.159.800
1;1;-95.197.886.636.477;7.157.243.173.228.830;-5.906.711.765.141.770;5.906.581.247.415.900
1;1;-7.866.835.005.007.900;6.563.803.412.634.480;-6.102.514.365.091.220;39.909.332.752.810.100
1;1;-62.138.813.463.681.100;8.344.122.694.417.540;-4.503.459.798.837.370;3.197.307.686.825.130
1;1;-4.744.589.205.354.960;7.453.963.053.526.010;-29.044.052.325.835.200;22.868.486.231.456.300
1;1;-7.820.919.625.601.240;7.400.013.984.381.070;-53.845.714.986.099.000;4.157.236.780.554.260
1;1;-961.161.942.246.102;7.696.733.864.678.240;-6.330.950.731.698.920;6.184.455.458.758.540
1;1;-6.673.035.140.434.720;7.400.013.984.381.070;-5.482.472.798.584.630;3.304.668.177.571.150
1;1;-79.586.657.638.212.200;6.617.752.481.779.430;-7.016.259.831.521.990;4.066.717.151.101.730
1;1;-5.387.404.517.048.210;75.348.866.572.434.300;-5.319.303.965.293.420;26.152.454.183.687.600
1;1;-8.739.227.213.734.460;6.374.981.670.627.190;-6.037.246.831.774.740;4.774.033.325.428.460
1;1;-7.315.850.452.127.970;6.455.905.274.344.600;-42.097.558.989.131.900;35.362.300.203.566.800
1;1;-4.744.589.205.354.960;7.777.657.468.395.660;-29.044.052.325.835.200;23.373.712.070.261.200
1;1;-511.191.224.060.825;7.507.912.122.670.950;-4.633.994.865.470.340;24.636.776.667.273.200
1;1;-6.167.965.966.961.450;7.507.912.122.670.950;-5.188.768.898.660.450;30.288.990.738.901.900
1;1;-4.652.758.446.541.640;8.263.199.090.700.130;-4.438.192.265.520.890;23.931.565.600.608.100
1;1;-4.652.758.446.541.640;7.858.581.072.113.070;-4.438.192.265.520.890;23.278.982.225.485.200
1;1;-8.739.227.213.734.460;6.860.523.292.931.660;-6.037.246.831.774.740;4.894.024.462.144.600
1;1;-6.167.965.966.961.450;8.371.097.228.990.010;-3.524.446.799.090.120;3.166.783.625.730.670
1;1;-6.902.612.037.468.020;8.263.199.090.700.130;-4.307.657.198.887.920;3.615.171.557.669.940
1;1;-4.652.758.446.541.640;8.182.275.486.982.710;-4.438.192.265.520.890;237.842.080.642.901
1;1;-5.479.235.275.861.530;6.914.472.362.076.600;-5.351.937.731.951.660;2.538.408.988.717.190
1;1;-4.698.673.825.948.300;7.777.657.468.395.660;-4.503.459.798.837.370;23.278.982.225.485.200
1;1;-5.387.404.517.048.210;7.966.479.210.402.950;-5.254.036.431.976.930;26.836.614.173.735.800
1;1;-7.407.681.210.941.290;6.914.472.362.076.600;-528.667.019.863.518;3.717.269.279.261.740
1;1;-39.640.277.554.417.200;7.211.192.242.373.780;-1.925.392.232.836.260;1.936.348.197.474.800
1;1;-4.331.350.790.695.010;8.074.377.348.692.840;-38.507.844.656.725.300;22.194.851.779.716.600
1;1;-5.846.558.311.114.820;8.074.377.348.692.840;-4.536.093.565.495.610;2.953.115.198.069.470
1;1;-5.846.558.311.114.820;7.265.141.311.518.720;-4.536.093.565.495.610;28.078.627.694.130.900
1;1;-3.550.789.340.781.770;8.667.817.109.287.190;-14.685.194.996.208.800;200.686.930.414.131
1;1;-511.191.224.060.825;7.777.657.468.395.660;-4.633.994.865.470.340;25.089.374.814.535.800
1;1;-3.229.381.684.935.150;8.478.995.367.279.890;-20.232.935.328.109.900;18.574.066.601.615.500
1;1;-5.800.642.931.708.160;7.588.835.726.388.370;-4.536.093.565.495.610;28.299.663.998.608.000
1;1;-511.191.224.060.825;7.804.632.002.968.130;-36.549.818.657.230.800;2.515.252.804.438.640
1;1;-511.191.224.060.825;75.348.866.572.434.300;-20.232.935.328.109.900;2.469.992.989.712.380
1;1;-38.721.969.966.284.000;7.292.115.846.091.190;-33.612.779.657.989.100;1.916.349.674.688.780
1;1;-5.065.996.861.201.590;7.858.581.072.113.070;-35.897.143.324.066.000;2.507.884.927.622.740
1;1;-5.846.558.311.114.820;8.182.275.486.982.710;-4.536.093.565.495.610;2.971.008.613.193.810
1;1;-708.627.355.509.467;7.777.657.468.395.660;-4.731.896.165.445.060;3.675.167.126.028.010
1;1;-38.721.969.966.284.000;7.885.555.606.685.540;-3.002.306.532.558.250;200.686.930.414.131
1;1;-511.191.224.060.825;7.858.581.072.113.070;-4.633.994.865.470.340;25.236.732.350.853.900
1;1;-511.191.224.060.825;7.103.294.104.083.890;-29.370.389.992.417.600;23.963.142.215.533.400
1;1;-5.754.727.552.301.500;7.265.141.311.518.720;-6.102.514.365.091.220;2.744.709.539.562.490
1;1;-6.351.627.484.588.090;6.725.650.620.069.310;-4.666.628.632.128.580;29.689.035.055.321.200
1;1;-39.640.277.554.417.200;7.858.581.072.113.070;-3.230.742.899.165.940;2.044.761.242.051.670
1;1;-29.538.894.084.951.800;561.969.470.259.802;-19.580.259.994.945.100;13.648.114.673.268.600
1;1;-76.831.734.873.812.600;7.400.013.984.381.070;-5.874.077.998.483.530;4.031.982.874.683.900
1;1;-5.203.742.999.421.570;7.157.243.173.228.830;-264.333.509.931.759;2.451.047.020.757.200
1;1;-2.311.074.096.801.930;8.209.250.021.555.190;-20.885.610.661.274.700;1.527.957.311.107.580
1;1;-62.138.813.463.681.100;75.348.866.572.434.300;-4.633.994.865.470.340;30.457.399.351.836.900
1;1;-7.361.765.831.534.630;8.182.275.486.982.710;-4.568.727.332.153.850;3.954.093.891.201.490
1;1;-8.142.327.281.447.870;7.858.581.072.113.070;-31.328.415.991.912.100;45.519.444.671.205.100
1;1;-25.406.509.938.352.400;6.806.574.223.786.720;-2.480.166.266.026.380;14.005.982.975.755.400
1;1;-4.285.435.411.288.350;7.238.166.776.946.250;-23.169.974.327.351.700;20.605.495.495.143.200
1;1;-4.331.350.790.695.010;8.128.326.417.837.780;-23.169.974.327.351.700;22.152.749.626.482.900
1;1;-7.361.765.831.534.630;7.804.632.002.968.130;-43.729.247.322.044.000;3.874.099.800.057.400
1;1;-5.479.235.275.861.530;75.348.866.572.434.300;-3.818.150.699.014.290;26.457.694.794.632.200
1;1;-7.407.681.210.941.290;7.076.319.569.511.420;-43.729.247.322.044.000;3.746.740.786.525.350
1;1;-7.912.750.384.414.560;7.912.530.141.258.010;-4.307.657.198.887.920;4.336.170.931.797.630
1;1;-10.208.519.354.747.600;7.373.039.449.808.600;-39.160.519.989.890.200;7.029.656.184.925.750
1;1;-8.325.988.799.074.510;7.211.192.242.373.780;-5.547.740.331.901.110;4.547.734.251.797.140
1;1;-39.640.277.554.417.200;699.539.596.579.402;-3.230.742.899.165.940;1.915.297.120.857.930
1;1;-9.382.042.525.427.710;69.414.468.966.490.700;-5.613.007.865.217.590;5.659.231.097.167.710
1;1;-6.305.712.105.181.430;6.105.236.324.902.490;-36.549.818.657.230.800;2.839.439.384.338.390
1;1;-29.538.894.084.951.800;9.045.460.593.301.770;-33.612.779.657.989.100;18.395.132.450.372.100
1;1;-25.406.509.938.352.400;815.530.095.241.025;-0.5874077998483557;15.784.798.949.880.600
1;1;-1.943.751.061.548.640;8.478.995.367.279.890;-21.211.948.327.857.200;14.532.259.891.177.100
1;1;-71.321.889.345.013.300;9.234.282.335.309.070;-6.428.852.031.673.640;4.005.669.028.912.820
1;1;-8.280.073.419.667.850;7.831.606.537.540.600;-7.114.161.131.496.720;4.646.674.311.896.410
1;1;-36.885.354.790.017.600;5.862.465.513.750.250;-4.046.587.065.621.980;16.437.382.325.003.500
1;1;-203.558.182.036.197;5.430.872.960.590.720;-15.990.545.662.538.500;10.732.540.561.832.600
1;1;-5.387.404.517.048.210;7.561.861.191.815.890;-37.528.831.656.978.100;26.015.622.185.678
1;1;-7.866.835.005.007.900;7.319.090.380.663.660;-28.717.714.659.252.800;4.158.289.334.385.100
1;1;-809.641.190.204.121;6.321.032.601.482.250;-492.769.876.539.452;41.509.214.575.692.000
1;1;-1.943.751.061.548.640;6.860.523.292.931.660;-13.706.181.996.461.500;12.448.203.306.107.200
1;1;-34.589.585.819.684.500;5.808.516.444.605.310;-13.053.506.663.296.700;15.447.981.724.010.800
1;1;-41.017.738.936.617.100;6.779.599.689.214.250;-27.086.026.326.340.700;19.226.649.976.738.400
1;1;-4.606.843.067.134.980;5.053.229.476.576.140;-16.643.220.995.703.300;1.840.565.798.868.060
1;1;-6.994.442.796.281.340;6.428.930.739.772.130;-528.667.019.863.518;3.328.876.915.680.550
1;1;-6.305.712.105.181.430;5.592.720.168.025.550;-5.319.303.965.293.420;27.436.569.857.316.500
1;1;-456.092.768.772.832;615.918.539.404.743;-28.391.376.992.670.400;20.058.167.503.104.600
1;1;-33.212.124.437.484.700;6.860.523.292.931.660;-1.860.124.699.519.780;1.652.158.663.147.100
1;1;-13.927.665.086.687.100;49.992.804.074.312;-0.9137454664307744;8.659.009.515.071.240
